OrderDate,Category,City,Country,CustomerName,Discount,OrderID,PostalCode,Profit,Quantity,Account,Sales,Segment,ShipDate,ShipMode,State,Sub_Category,DaystoShipActual,SalesForecast,ShipStatus,DaystoShipScheduled,OrderProfitable,SalesperCustomer,ProfitRatio,SalesaboveTarget,latitude,longitude
2013-09-03,Technology,Charlotte,United States,Joe Elijah,0.2,CA-2013-106950,28205,304,3,Fabrikam Inc,1013,Consumer,2013-09-07,Standard Class,North Carolina,Accessories,4,1327,Shipped Early,6,null,1012.68,30,null,35.22,-80.7881
2013-09-03,Technology,Chicago,United States,Rob Lucas,0.3,CA-2013-144764,60623,-19,3,Northwind Traders,1363,Consumer,2013-09-09,Standard Class,Illinois,Machines,6,1786,Shipped On Time,6,null,1362.9,-1.4,null,41.849,-87.7157
2013-09-03,Technology,Des Moines,United States,Toby Gnade,0,CA-2013-166429,98198,450,2,Alpine Ski House,1000,Consumer,2013-09-09,Standard Class,Washington,Copiers,6,1310,Shipped On Time,6,null,999.98,45,null,47.3929,-122.3129
2013-09-03,Technology,Houston,United States,Ross DeVincentis,0.2,CA-2013-112739,77070,34,5,Northwind Traders,160,Home Office,2013-09-08,Second Class,Texas,Accessories,5,209,Shipped Late,3,null,159.56,21.3,null,29.9781,-95.5803
2013-09-03,Technology,Los Angeles,United States,Lena Radford,0.2,CA-2013-126732,90036,68,4,Alpine Ski House,1091,Consumer,2013-09-07,Standard Class,California,Phones,4,1430,Shipped Early,6,null,1091.17,6.3,null,34.0699,-118.3492
2013-09-04,Furniture,Aurora,United States,Julie Kriz,0.6,US-2013-100566,60505,-90,3,Northwind Traders,84,Home Office,2013-09-10,Standard Class,Illinois,Furnishings,6,110,Shipped On Time,6,null,83.95,-107.5,null,41.7582,-88.2971
2013-09-04,Furniture,Baltimore,United States,Herbert Flentye,0,US-2013-147711,21215,4,2,A Datum Corporation,15,Consumer,2013-09-09,Second Class,Maryland,Furnishings,5,19,Shipped Late,3,null,14.76,29,null,39.3446,-76.6794
2013-09-04,Furniture,Baltimore,United States,Herbert Flentye,0,US-2013-147711,21215,31,3,A Datum Corporation,345,Consumer,2013-09-09,Second Class,Maryland,Bookcases,5,452,Shipped Late,3,null,344.94,9,null,39.3446,-76.6794
2013-09-04,Furniture,Chicago,United States,Rob Beeghly,0.3,US-2013-104815,60610,0,4,Northwind Traders,199,Consumer,2013-09-08,Standard Class,Illinois,Bookcases,4,260,Shipped Early,6,null,198.74,0,null,41.9033,-87.6336
2013-09-04,Technology,Philadelphia,United States,Paul Knutson,0.4,CA-2013-158099,19143,-47,3,A Datum Corporation,281,Home Office,2013-09-06,First Class,Pennsylvania,Phones,2,368,Shipped Late,1,null,280.78,-16.7,null,39.9448,-75.2288
2013-09-05,Furniture,Georgetown,United States,Anna Andreadi,0,CA-2013-131205,40324,17,3,Fabrikam Inc,43,Consumer,2013-09-09,Standard Class,Kentucky,Furnishings,4,56,Shipped Early,6,null,42.6,39,null,38.2117,-84.5562
2013-09-05,Furniture,New York City,United States,Christina VanderZanden,0,CA-2013-123120,10011,25,1,A Datum Corporation,64,Consumer,2013-09-09,Standard Class,New York,Furnishings,4,84,Shipped Early,6,null,63.94,39,null,40.7402,-73.9996
2013-09-05,Furniture,San Francisco,United States,Ionia McGrath,0,CA-2013-129630,94122,9,3,Alpine Ski House,24,Consumer,2013-09-05,Same Day,California,Furnishings,0,32,Shipped On Time,0,null,24.27,36,null,37.7593,-122.4836
2013-09-05,Technology,San Francisco,United States,Ionia McGrath,0.2,CA-2013-129630,94122,945,5,Alpine Ski House,2800,Consumer,2013-09-05,Same Day,California,Copiers,0,3669,Shipped On Time,0,null,2799.96,33.8,null,37.7593,-122.4836
2013-09-05,Technology,Springfield,United States,Mick Brown,0,CA-2013-142524,65807,67,5,Northwind Traders,280,Consumer,2013-09-09,Standard Class,Missouri,Accessories,4,367,Shipped Early,6,null,279.95,24,null,37.1668,-93.3085
2013-09-06,Furniture,Austin,United States,Anthony Rawles,0.3,US-2013-148110,78745,-25,7,Northwind Traders,348,Corporate,2013-09-12,Standard Class,Texas,Chairs,6,456,Shipped On Time,6,null,347.8,-7.1,null,30.2063,-97.7956
2013-09-06,Furniture,Chesapeake,United States,Michael Moore,0,US-2013-121013,23320,314,3,Fabrikam Inc,1653,Consumer,2013-09-11,Standard Class,Virginia,Tables,5,2166,Shipped Early,6,null,1652.94,19,null,36.7352,-76.2384
2013-09-06,Furniture,Detroit,United States,Pete Kriz,0,CA-2013-115756,48227,4,1,Northwind Traders,12,Consumer,2013-09-08,Second Class,Michigan,Furnishings,2,16,Shipped Early,3,null,12.22,30,null,42.3883,-83.1937
2013-09-06,Furniture,Detroit,United States,Pete Kriz,0,CA-2013-115756,48227,29,3,Northwind Traders,243,Consumer,2013-09-08,Second Class,Michigan,Chairs,2,318,Shipped Early,3,null,242.94,12,null,42.3883,-83.1937
2013-09-06,Furniture,Houston,United States,Elizabeth Moffitt,0.6,CA-2013-136595,77036,-12,3,Northwind Traders,21,Corporate,2013-09-08,First Class,Texas,Furnishings,2,28,Shipped Late,1,null,21.2,-55,null,29.6984,-95.5405
2013-09-06,Furniture,Lancaster,United States,Maribeth Dona,0.3,CA-2013-162383,43130,-1,2,A Datum Corporation,85,Consumer,2013-09-12,Standard Class,Ohio,Chairs,6,112,Shipped On Time,6,null,85.25,-1.4,null,39.7187,-82.6031
2013-09-06,Furniture,Philadelphia,United States,Dean Braden,0.2,CA-2013-158778,19134,12,9,A Datum Corporation,58,Consumer,2013-09-10,Standard Class,Pennsylvania,Furnishings,4,76,Shipped Early,6,null,58.25,20,null,39.9925,-75.1133
2013-09-06,Furniture,Philadelphia,United States,Dean Braden,0.3,CA-2013-158778,19134,-63,3,A Datum Corporation,887,Consumer,2013-09-10,Standard Class,Pennsylvania,Chairs,4,1163,Shipped Early,6,null,887.27,-7.1,null,39.9925,-75.1133
2013-09-06,Furniture,Philadelphia,United States,Dean Braden,0.3,CA-2013-158778,19134,-19,2,A Datum Corporation,71,Consumer,2013-09-10,Standard Class,Pennsylvania,Chairs,4,93,Shipped Early,6,null,71.25,-27.1,null,39.9925,-75.1133
2013-09-06,Furniture,Philadelphia,United States,Jonathan Doherty,0.2,CA-2013-110366,19140,10,2,A Datum Corporation,83,Corporate,2013-09-08,Second Class,Pennsylvania,Furnishings,2,109,Shipped Early,3,null,82.8,12.5,null,40.0118,-75.1456
2013-09-06,Technology,Cedar Rapids,United States,Toby Ritter,0,CA-2013-160815,52402,81,3,Northwind Traders,278,Consumer,2013-09-07,First Class,Iowa,Phones,1,365,Shipped On Time,1,null,278.4,29,null,42.0188,-91.6612
2013-09-06,Technology,Johnson City,United States,Darrin Martin,0.2,CA-2013-136231,37604,7,2,Fabrikam Inc,109,Consumer,2013-09-08,Second Class,Tennessee,Phones,2,143,Shipped Early,3,null,108.78,6.3,null,36.3107,-82.381
2013-09-06,Technology,New York City,United States,Fred Wasserman,0,CA-2013-139409,10011,12,4,A Datum Corporation,44,Corporate,2013-09-08,First Class,New York,Phones,2,57,Shipped Late,1,null,43.6,28,null,40.7402,-73.9996
2013-09-06,Technology,San Diego,United States,Marina Lichtenstein,0,CA-2013-137673,92105,29,8,Alpine Ski House,116,Corporate,2013-09-11,Standard Class,California,Accessories,5,152,Shipped Early,6,null,116,25,null,32.7423,-117.0947
2013-09-07,Furniture,New York City,United States,Mary ORourke,0.2,CA-2013-102981,10035,90,3,A Datum Corporation,722,Consumer,2013-09-10,Second Class,New York,Bookcases,3,947,Shipped On Time,3,null,722.35,12.5,null,40.8011,-73.9371
2013-09-07,Technology,Dallas,United States,Yoseph Carroll,0.2,CA-2013-123932,75217,37,2,Northwind Traders,330,Corporate,2013-09-13,Standard Class,Texas,Phones,6,432,Shipped On Time,6,null,329.58,11.3,null,32.7244,-96.6755
2013-09-07,Technology,New York City,United States,Mary ORourke,0,CA-2013-102981,10035,11,2,A Datum Corporation,32,Consumer,2013-09-10,Second Class,New York,Accessories,3,42,Shipped On Time,3,null,31.86,35,null,40.8011,-73.9371
2013-09-09,Furniture,Houston,United States,Anna Gayman,0.32,CA-2013-108987,77036,-317,4,Northwind Traders,2396,Consumer,2013-09-11,Second Class,Texas,Bookcases,2,3140,Shipped Early,3,null,2396.27,-13.2,null,29.6984,-95.5405
2013-09-09,Furniture,Malden,United States,Anne Pryor,0,US-2013-114174,2148,14,3,A Datum Corporation,174,Home Office,2013-09-15,Standard Class,Massachusetts,Bookcases,6,228,Shipped On Time,6,null,173.94,8,null,42.4291,-71.0605
2013-09-09,Furniture,Santa Ana,United States,Pauline Johnson,0.2,CA-2013-153101,92704,-13,1,Alpine Ski House,146,Consumer,2013-09-09,Same Day,California,Tables,0,191,Shipped On Time,0,null,146.04,-8.8,null,33.7249,-117.909
2013-09-09,Furniture,Seattle,United States,Toby Ritter,0,CA-2013-110009,98103,15,1,Alpine Ski House,43,Consumer,2013-09-14,Standard Class,Washington,Furnishings,5,57,Shipped Early,6,null,43.13,34,null,47.6733,-122.3426
2013-09-09,Furniture,Wheeling,United States,Sanjit Engle,0.5,US-2013-115455,60090,-301,3,Northwind Traders,601,Consumer,2013-09-15,Standard Class,Illinois,Tables,6,788,Shipped On Time,6,null,601.47,-50,null,42.134,-87.9341
2013-09-09,Furniture,Wheeling,United States,Sanjit Engle,0.6,US-2013-115455,60090,-8,2,Northwind Traders,14,Consumer,2013-09-15,Standard Class,Illinois,Furnishings,6,19,Shipped On Time,6,null,14.14,-55,null,42.134,-87.9341
2013-09-09,Technology,Dallas,United States,Ken Black,0.2,CA-2013-108868,75081,22,5,Northwind Traders,60,Corporate,2013-09-13,Standard Class,Texas,Phones,4,79,Shipped Early,6,null,59.96,36.3,null,32.9462,-96.7058
2013-09-09,Technology,Houston,United States,Anna Gayman,0.2,CA-2013-108987,77036,1,2,Northwind Traders,58,Consumer,2013-09-11,Second Class,Texas,Accessories,2,75,Shipped Early,3,null,57.58,1.3,null,29.6984,-95.5405
2013-09-09,Technology,Monroe,United States,Jill Matthias,0.2,CA-2013-155138,28110,8,4,Fabrikam Inc,35,Consumer,2013-09-13,Standard Class,North Carolina,Accessories,4,46,Shipped Early,6,null,35.17,23.8,null,35.0178,-80.5372
2013-09-10,Furniture,Dallas,United States,Daniel Byrd,0.6,CA-2013-137176,75220,-12,4,Northwind Traders,15,Home Office,2013-09-15,Second Class,Texas,Furnishings,5,20,Shipped Late,3,null,15.01,-80,null,32.8681,-96.8622
2013-09-11,Furniture,Houston,United States,Kean Thornton,0.3,CA-2013-146206,77095,-34,5,Northwind Traders,301,Consumer,2013-09-15,Second Class,Texas,Tables,4,394,Shipped Late,3,null,300.93,-11.4,null,29.8941,-95.6481
2013-09-11,Technology,Fort Lauderdale,United States,Steve Chapman,0.2,CA-2013-112277,33311,58,7,Fabrikam Inc,520,Corporate,2013-09-16,Standard Class,Florida,Phones,5,681,Shipped Early,6,null,519.68,11.3,null,26.1421,-80.1728
2013-09-11,Technology,Houston,United States,Kean Thornton,0.2,CA-2013-146206,77095,54,5,Northwind Traders,720,Consumer,2013-09-15,Second Class,Texas,Phones,4,943,Shipped Late,3,null,719.96,7.5,null,29.8941,-95.6481
2013-09-12,Technology,Newport News,United States,Jill Fjeld,0,CA-2013-102162,23602,752,8,Fabrikam Inc,1600,Consumer,2013-09-17,Standard Class,Virginia,Copiers,5,2097,Shipped Early,6,null,1599.92,47,null,37.1132,-76.5179
2013-09-12,Technology,Philadelphia,United States,Giulietta Dortch,0.4,CA-2013-121223,19143,-158,9,A Datum Corporation,729,Corporate,2013-09-14,Second Class,Pennsylvania,Phones,2,955,Shipped Early,3,null,728.95,-21.7,null,39.9448,-75.2288
2013-09-12,Technology,San Diego,United States,Kelly Collister,0,CA-2013-145625,92037,636,13,Alpine Ski House,3347,Consumer,2013-09-18,Standard Class,California,Accessories,6,4386,Shipped On Time,6,null,3347.37,19,null,32.8455,-117.2521
2013-09-12,Technology,Wichita,United States,Trudy Brown,0,CA-2013-153157,67212,63,5,Northwind Traders,225,Consumer,2013-09-15,First Class,Kansas,Phones,3,295,Shipped Late,1,null,224.75,28,null,37.7007,-97.4383
2013-09-13,Furniture,Arvada,United States,Ben Peterman,0.2,CA-2013-142902,80004,4,4,Alpine Ski House,15,Corporate,2013-09-15,Second Class,Colorado,Furnishings,2,20,Shipped Early,3,null,15.14,23.8,null,39.8141,-105.1177
2013-09-13,Furniture,Arvada,United States,Ben Peterman,0.2,CA-2013-142902,80004,2,1,Alpine Ski House,15,Corporate,2013-09-15,Second Class,Colorado,Furnishings,2,20,Shipped Early,3,null,15.23,11.3,null,39.8141,-105.1177
2013-09-13,Furniture,Arvada,United States,Ben Peterman,0.2,CA-2013-142902,80004,53,2,Alpine Ski House,467,Corporate,2013-09-15,Second Class,Colorado,Chairs,2,612,Shipped Early,3,null,466.77,11.3,null,39.8141,-105.1177
2013-09-13,Furniture,Louisville,United States,Philisse Overcash,0.2,CA-2013-151148,80027,5,4,Alpine Ski House,83,Home Office,2013-09-14,Same Day,Colorado,Chairs,1,109,Shipped Late,0,null,83.14,6.3,null,39.9789,-105.1456
2013-09-13,Furniture,Springfield,United States,Anthony Johnson,0,CA-2013-123946,22153,307,4,Fabrikam Inc,1059,Corporate,2013-09-18,Standard Class,Virginia,Chairs,5,1388,Shipped Early,6,null,1059.12,29,null,38.7449,-77.237
2013-09-13,Furniture,Utica,United States,Matt Collister,0,CA-2013-113082,13501,15,2,A Datum Corporation,40,Corporate,2013-09-17,Standard Class,New York,Furnishings,4,53,Shipped Early,6,null,40.48,36,null,43.0871,-75.2315
2013-09-13,Technology,Louisville,United States,Philisse Overcash,0.2,CA-2013-151148,80027,9,3,Alpine Ski House,147,Home Office,2013-09-14,Same Day,Colorado,Phones,1,193,Shipped Late,0,null,146.95,6.3,null,39.9789,-105.1456
2013-09-13,Technology,Springfield,United States,Anthony Johnson,0,CA-2013-123946,22153,2,3,Fabrikam Inc,21,Corporate,2013-09-18,Standard Class,Virginia,Accessories,5,27,Shipped Early,6,null,20.7,8,null,38.7449,-77.237
2013-09-14,Furniture,Omaha,United States,Alejandro Grove,0,CA-2013-105732,68104,388,14,Northwind Traders,1336,Consumer,2013-09-19,Standard Class,Nebraska,Furnishings,5,1751,Shipped Early,6,null,1336.44,29,null,41.2919,-95.9999
2013-09-14,Technology,Omaha,United States,Alejandro Grove,0,CA-2013-105732,68104,42,5,Northwind Traders,150,Consumer,2013-09-19,Standard Class,Nebraska,Phones,5,196,Shipped Early,6,null,149.95,28,null,41.2919,-95.9999
2013-09-14,Technology,Omaha,United States,Alejandro Grove,0,CA-2013-105732,68104,0,3,Northwind Traders,30,Consumer,2013-09-19,Standard Class,Nebraska,Phones,5,39,Shipped Early,6,null,29.97,1,null,41.2919,-95.9999
2013-09-15,Technology,Long Beach,United States,Clay Ludtke,0,CA-2013-153178,11561,131,3,A Datum Corporation,438,Consumer,2013-09-19,Standard Class,New York,Phones,4,574,Shipped Early,6,null,437.85,30,null,40.5877,-73.6595
2013-09-16,Furniture,Twin Falls,United States,Justin Deggeller,0,CA-2013-116911,83301,260,3,Alpine Ski House,1128,Corporate,2013-09-21,Standard Class,Idaho,Tables,5,1479,Shipped Early,6,null,1128.39,23,null,42.5565,-114.4693
2013-09-17,Furniture,Columbus,United States,Corey Roper,0,CA-2013-162159,31907,30,2,Fabrikam Inc,122,Home Office,2013-09-19,First Class,Georgia,Chairs,2,160,Shipped Late,1,null,121.78,25,null,32.4779,-84.898
2013-09-17,Furniture,San Jose,United States,Keith Dawkins,0.15,CA-2013-123337,95123,-13,2,Alpine Ski House,274,Corporate,2013-09-23,Standard Class,California,Bookcases,6,359,Shipped On Time,6,null,273.67,-4.7,null,37.2458,-121.8306
2013-09-18,Furniture,Bangor,United States,Laura Armstrong,0,CA-2013-164091,4401,34,2,A Datum Corporation,109,Corporate,2013-09-23,Standard Class,Maine,Furnishings,5,143,Shipped Early,6,null,109.48,31,null,44.8242,-68.7918
2013-09-18,Furniture,Marlborough,United States,Patrick ODonnell,0,US-2013-152415,1752,6,3,A Datum Corporation,15,Consumer,2013-09-23,Standard Class,Massachusetts,Furnishings,5,19,Shipped Early,6,null,14.82,42,null,42.3509,-71.5434
2013-09-18,Furniture,Marlborough,United States,Patrick ODonnell,0,US-2013-152415,1752,61,3,A Datum Corporation,192,Consumer,2013-09-23,Standard Class,Massachusetts,Furnishings,5,251,Shipped Early,6,null,191.82,32,null,42.3509,-71.5434
2013-09-18,Furniture,Seattle,United States,Sanjit Jacobs,0.2,CA-2013-159730,98103,10,2,Alpine Ski House,114,Home Office,2013-09-22,Standard Class,Washington,Chairs,4,149,Shipped Early,6,null,113.89,8.8,null,47.6733,-122.3426
2013-09-18,Technology,Bangor,United States,Laura Armstrong,0,CA-2013-164091,4401,131,3,A Datum Corporation,438,Corporate,2013-09-23,Standard Class,Maine,Phones,5,574,Shipped Early,6,null,437.85,30,null,44.8242,-68.7918
2013-09-18,Technology,Columbus,United States,Cindy Stewart,0,CA-2013-134208,31907,190,4,Fabrikam Inc,396,Consumer,2013-09-24,Standard Class,Georgia,Machines,6,519,Shipped On Time,6,null,396,48,null,32.4779,-84.898
2013-09-18,Technology,Los Angeles,United States,Jim Sink,0.2,CA-2013-109806,90036,8,2,Alpine Ski House,74,Corporate,2013-09-23,Standard Class,California,Phones,5,96,Shipped Early,6,null,73.58,11.3,null,34.0699,-118.3492
2013-09-18,Technology,Seattle,United States,Sanjit Jacobs,0.2,CA-2013-159730,98103,8,2,Alpine Ski House,106,Home Office,2013-09-22,Standard Class,Washington,Phones,4,138,Shipped Early,6,null,105.58,7.5,null,47.6733,-122.3426
2013-09-19,Furniture,Auburn,United States,Anne McFarland,0,CA-2013-145905,36830,84,1,Fabrikam Inc,351,Consumer,2013-09-24,Standard Class,Alabama,Chairs,5,460,Shipped Early,6,null,350.98,24,null,32.5475,-85.4682
2013-09-19,Furniture,Columbus,United States,Seth Vernon,0.2,CA-2013-157511,43229,2,3,A Datum Corporation,5,Consumer,2013-09-21,First Class,Ohio,Furnishings,2,7,Shipped Late,1,null,5.35,30,null,40.0839,-82.9726
2013-09-19,Furniture,Columbus,United States,Seth Vernon,0.3,CA-2013-157511,43229,-7,2,A Datum Corporation,99,Consumer,2013-09-21,First Class,Ohio,Chairs,2,130,Shipped Late,1,null,99.37,-7.1,null,40.0839,-82.9726
2013-09-19,Furniture,Jacksonville,United States,Nona Balk,0.45,CA-2013-140928,32216,-167,4,Fabrikam Inc,383,Corporate,2013-09-23,Standard Class,Florida,Tables,4,502,Shipped Early,6,null,383.44,-43.6,null,30.2787,-81.5831
2013-09-19,Furniture,New Rochelle,United States,Magdelene Morse,0,CA-2013-120355,10801,26,3,A Datum Corporation,61,Consumer,2013-09-26,Standard Class,New York,Furnishings,7,80,Shipped Late,6,null,60.72,43,null,40.9166,-73.7877
2013-09-19,Furniture,New Rochelle,United States,Magdelene Morse,0.1,CA-2013-120355,10801,140,2,A Datum Corporation,632,Consumer,2013-09-26,Standard Class,New York,Chairs,7,828,Shipped Late,6,null,631.78,22.2,null,40.9166,-73.7877
2013-09-19,Furniture,San Diego,United States,Jane Waco,0.2,CA-2013-133935,92105,-100,9,Alpine Ski House,886,Corporate,2013-09-23,Standard Class,California,Chairs,4,1160,Shipped Early,6,null,885.53,-11.3,null,32.7423,-117.0947
2013-09-19,Furniture,San Diego,United States,Jane Waco,0.2,CA-2013-133935,92105,50,2,Alpine Ski House,802,Corporate,2013-09-23,Standard Class,California,Chairs,4,1050,Shipped Early,6,null,801.57,6.3,null,32.7423,-117.0947
2013-09-19,Technology,Woodland,United States,Bill Donatelli,0.2,CA-2013-110086,95695,24,2,Alpine Ski House,240,Consumer,2013-09-23,Standard Class,California,Phones,4,314,Shipped Early,6,null,239.98,10,null,38.6816,-121.8052
2013-09-20,Furniture,Aurora,United States,Eugene Hildebrand,0.3,US-2013-156097,60505,-50,2,Northwind Traders,701,Home Office,2013-09-20,Same Day,Illinois,Chairs,0,919,Shipped On Time,0,null,701.37,-7.1,null,41.7582,-88.2971
2013-09-20,Furniture,Philadelphia,United States,Anne Pryor,0.2,CA-2013-120250,19140,4,3,A Datum Corporation,26,Home Office,2013-09-23,First Class,Pennsylvania,Furnishings,3,34,Shipped Late,1,null,25.63,15,null,40.0118,-75.1456
2013-09-20,Furniture,Providence,United States,Rick Huthwaite,0,CA-2013-168354,2908,244,4,A Datum Corporation,872,Home Office,2013-09-22,First Class,Rhode Island,Chairs,2,1143,Shipped Late,1,null,872.32,28,null,41.8383,-71.4377
2013-09-20,Technology,Columbus,United States,Theone Pippenger,0,CA-2013-142370,31907,107,5,Fabrikam Inc,250,Consumer,2013-09-24,Standard Class,Georgia,Accessories,4,328,Shipped Early,6,null,249.95,43,null,32.4779,-84.898
2013-09-21,Furniture,Greensboro,United States,Filia McAdams,0.2,CA-2013-134516,27405,1,2,Fabrikam Inc,17,Corporate,2013-09-26,Standard Class,North Carolina,Furnishings,5,22,Shipped Early,6,null,17.09,6.3,null,36.1214,-79.7733
2013-09-21,Furniture,Greensboro,United States,Filia McAdams,0.2,CA-2013-134516,27405,-11,1,Fabrikam Inc,98,Corporate,2013-09-26,Standard Class,North Carolina,Chairs,5,129,Shipped Early,6,null,98.39,-11.3,null,36.1214,-79.7733
